statefips,state,state_name,agi_stub,total_n1_0,total_n2_0,total_y1_agi_0,total_y2_agi_0,total_n1_1,total_n2_1,total_y1_agi_1,total_y2_agi_1,total_n1_2,total_n2_2,total_y1_agi_2,total_y2_agi_2,total_n1_3,total_n2_3,total_y1_agi_3,total_y2_agi_3,total_n1_4,total_n2_4,total_y1_agi_4,total_y2_agi_4,total_n1_5,total_n2_5,total_y1_agi_5,total_y2_agi_5,total_n1_6,total_n2_6,total_y1_agi_6,total_y2_agi_6,nonmig_n1_0,nonmig_n2_0,nonmig_y1_agi_0,nonmig_y2_agi_0,nonmig_n1_1,nonmig_n2_1,nonmig_y1_agi_1,nonmig_y2_agi_1,nonmig_n1_2,nonmig_n2_2,nonmig_y1_agi_2,nonmig_y2_agi_2,nonmig_n1_3,nonmig_n2_3,nonmig_y1_agi_3,nonmig_y2_agi_3,nonmig_n1_4,nonmig_n2_4,nonmig_y1_agi_4,nonmig_y2_agi_4,nonmig_n1_5,nonmig_n2_5,nonmig_y1_agi_5,nonmig_y2_agi_5,nonmig_n1_6,nonmig_n2_6,nonmig_y1_agi_6,nonmig_y2_agi_6,outflow_n1_0,outflow_n2_0,outflow_y1_agi_0,outflow_y2_agi_0,outflow_n1_1,outflow_n2_1,outflow_y1_agi_1,outflow_y2_agi_1,outflow_n1_2,outflow_n2_2,outflow_y1_agi_2,outflow_y2_agi_2,outflow_n1_3,outflow_n2_3,outflow_y1_agi_3,outflow_y2_agi_3,outflow_n1_4,outflow_n2_4,outflow_y1_agi_4,outflow_y2_agi_4,outflow_n1_5,outflow_n2_5,outflow_y1_agi_5,outflow_y2_agi_5,outflow_n1_6,outflow_n2_6,outflow_y1_agi_6,outflow_y2_agi_6,inflow_n1_0,inflow_n2_0,inflow_y1_agi_0,inflow_y2_agi_0,inflow_n1_1,inflow_n2_1,inflow_y1_agi_1,inflow_y2_agi_1,inflow_n1_2,inflow_n2_2,inflow_y1_agi_2,inflow_y2_agi_2,inflow_n1_3,inflow_n2_3,inflow_y1_agi_3,inflow_y2_agi_3,inflow_n1_4,inflow_n2_4,inflow_y1_agi_4,inflow_y2_agi_4,inflow_n1_5,inflow_n2_5,inflow_y1_agi_5,inflow_y2_agi_5,inflow_n1_6,inflow_n2_6,inflow_y1_agi_6,inflow_y2_agi_6,samest_n1_0,samest_n2_0,samest_y1_agi_0,samest_y2_agi_0,samest_n1_1,samest_n2_1,samest_y1_agi_1,samest_y2_agi_1,samest_n1_2,samest_n2_2,samest_y1_agi_2,samest_y2_agi_2,samest_n1_3,samest_n2_3,samest_y1_agi_3,samest_y2_agi_3,samest_n1_4,samest_n2_4,samest_y1_agi_4,samest_y2_agi_4,samest_n1_5,samest_n2_5,samest_y1_agi_5,samest_y2_agi_5,samest_n1_6,samest_n2_6,samest_y1_agi_6,samest_y2_agi_6
12,FL,Florida,6,1436716,3310535,196903395,197352566,13126,19633,1295850,1676224,163809,364516,17997592,21795289,272100,820897,34154404,37382537,279784,759170,37577922,38921820,296395,611812,43290955,41071154,411502,734507,62586668,56505540,1334644,3098902,183166150,183287528,10548,15966,1088657,1346670,141517,321770,15635391,18811064,251222,765587,31580698,34516536,263323,720608,35313936,36623612,277646,576663,40301428,38425442,390388,698308,59246037,53564202,39815,81256,5337628,5449012,1443,1855,119406,184374,9320,17479,989457,1249260,7915,21683,999848,1085300,5226,12468,737167,729134,5335,10085,805528,745270,10576,17686,1686219,1455670,59034,121354,8402655,8218043,1400,1855,115584,179855,11673,21598,1287677,1572750,11071,30060,1409102,1537743,9108,21709,1295483,1288744,11577,21711,1946285,1647320,14205,24421,2348520,1991628,43038,90279,5334589,5846994,1178,1812,91608,149697,10619,21148,1074523,1411474,9807,25250,1164603,1328257,7353,16853,968502,1009463,7172,13438,1043241,998391,6909,11778,992110,949709
12,FL,Florida,7,705783,1748237,473490384,442187334,2394,3015,748989,1330610,40341,91256,14108958,17224450,119839,391771,54713425,57581370,155059,481511,88002363,88976355,173055,387134,133340675,119455004,215095,393550,182575972,157619544,648230,1618204,435937162,407663479,1920,2420,638111,1093889,34291,79211,12092325,14658302,109908,363251,50345758,52983163,144012,451433,80519018,82413893,157376,354186,120729927,108560718,200723,367703,171612019,147953511,18248,40289,9717549,8983383,202,247,42001,78660,2394,4692,870683,1017693,3518,10085,1490221,1515627,3067,8435,1537433,1544439,3385,7051,2048626,1756813,5682,9779,3728582,3070149,40156,90774,28646974,25998735,307,369,67477,155794,3685,7172,1261603,1592652,6315,18316,3198633,3161384,7462,20773,5566156,4846578,11620,24620,9912517,8620462,10767,19524,8640587,7621863,17397,39259,8906247,8525119,167,226,43400,80926,2365,4873,755029,973495,3616,10204,1169033,1436821,3585,9305,1917187,1715883,4059,8328,2698230,2273823,3605,6323,2323365,2044169
13,GA,Georgia,0,4103241,8346348,378228824,374921105,493333,646929,14793167,14773690,810839,1623056,41640996,47699134,777800,2115596,67629682,72496693,684659,1663102,93572022,86918894,626541,1167375,81130284,79502557,710069,1130290,79462670,73530135,3714200,7640810,352963369,348970888,404077,530287,11785841,11975989,686609,1394102,35478510,40549986,704883,1937699,62362229,66767960,641903,1574498,89490595,82726127,595867,1116301,77617699,76163075,680861,1087923,76228492,70787748,134889,232974,10133817,9929864,34264,42905,1461833,1169359,43590,76111,2306627,2667968,22248,53220,1707306,1816912,13182,26994,1512208,1509883,10992,18266,1791871,1666150,10613,15478,1353969,1099590,148736,267774,10491498,10603740,34594,43919,1306424,1104334,46323,84054,2466146,2781746,26902,67513,2198845,2348214,15165,32281,1652576,1702125,11993,19970,1462738,1384540,13759,20037,1404768,1282779,240305,437764,14773956,15346477,54662,72723,1700901,1693367,77907,144900,3696339,4367401,46015,110384,3068607,3380518,27591,56323,2428850,2490641,18681,31104,2049847,1954941,15449,22330,1829409,1459607
13,GA,Georgia,1,299174,420062,5990456,1617649,72736,86856,1928552,432787,53600,81990,824440,317528,34153,60838,566808,196431,29589,44548,526478,158950,35852,47689,710544,170702,73244,98141,1433631,341250,263731,370636,5131560,1410107,59355,70503,1530930,352346,44485,67998,662383,262696,29760,53183,475614,170001,26762,40432,463168,142334,33545,44707,649195,158437,69824,93813,1350267,324291,13247,17952,379497,75424,5133,6066,198189,30302,3405,5127,63606,19810,1543,2602,31435,8772,968,1394,23727,5481,870,1092,24825,4612,1328,1671,37713,6445,13576,18804,361543,78320,4932,5928,168393,29536,3509,5316,64304,20883,1608,2865,36151,9446,993,1437,22126,5763,913,1192,28066,4759,1621,2066,42500,7931,21867,30622,497351,129221,8449,10425,229228,50904,5606,8676,97752,33947,2785,4790,55043,16983,1834,2679,41183,10852,1394,1790,33281,7504,1799,2262,40862,9026
13,GA,Georgia,2,796248,1505541,17740123,13765268,186140,252729,4198780,3179891,187806,407564,3626717,3261600,144718,371131,3023814,2523689,91421,193311,2066191,1587980,74327,121695,1883235,1294647,111836,159111,2941383,1917458,702139,1334752,15400744,12154590,154091,209635,3337235,2635277,159291,348229,3024280,2770647,128667,331544,2652160,2246817,83800,178342,1871983,1457145,69638,114654,1742229,1214627,106652,152348,2772855,1830075,30382,50400,899900,521131,11334,14145,428327,194854,8949,16959,197523,154044,4486,10482,102541,76459,2277,4183,62497,39027,1626,2410,52419,27851,1710,2221,56591,28893,33599,57559,941716,579329,11880,15150,375543,204705,9883,19481,229848,171387,5187,12425,125430,89638,2526,4897,72655,43318,1762,2531,60306,30180,2361,3075,77931,40098,60510,113230,1397662,1031347,20169,27944,486001,339907,18632,39854,372589,319565,10864,27162,246223,187233,5095,10072,121552,87516,2927,4510,80698,49838,2823,3688,90596,47284
13,GA,Georgia,3,1018413,1884849,36525734,37209815,165461,210229,4839149,5776861,244947,460922,8010715,8970093,193933,484733,6868081,7130033,150070,313582,5665084,5561957,132473,217079,5361190,4934666,131529,198304,5781512,4836201,912795,1706423,32662949,33368411,136435,173450,3855137,4755384,208909,397562,6785911,7643838,175819,443221,6197393,6464773,139874,294412,5248086,5185096,125703,206972,5065006,4683902,126055,190806,5511414,4635416,35052,55950,1413303,1267665,11525,14572,492503,404265,12138,20219,428044,446053,4790,10774,185537,175034,2712,4976,116327,99045,2008,2892,92379,73744,1879,2517,98512,69522,39020,63923,1542459,1416698,11944,15109,459633,418087,13290,23002,479470,490113,5747,13030,220650,211425,3109,5783,137333,115279,2405,3558,119047,88650,2525,3441,126324,93141,66598,114503,2320324,2424704,17082,21670,524378,603389,22748,40358,745333,836142,12367,28482,450037,453835,7087,13387,279665,261581,4365,6549,177135,162112,2949,4057,143773,107643
13,GA,Georgia,4,615276,1170647,36154700,37855301,44493,60070,1894631,2675673,134622,247812,7064740,8221648,121819,301740,7042383,7484873,107269,227145,6589262,6627772,100479,171282,6433105,6214509,106594,162598,7130576,6630823,557587,1071426,32931294,34323036,35149,47635,1483988,2111302,113257,212159,5954469,6913877,110361,276121,6374128,6783000,100503,214430,6169540,6211127,95836,164123,6113208,5928021,102481,156958,6835959,6375705,19281,32845,1082986,1184395,3591,4662,164787,218481,7564,12769,396525,465197,3502,8033,210352,215269,1761,3293,112132,108533,1444,2141,101053,89051,1419,1947,98134,87861,21642,37989,1230271,1327055,3709,4902,168475,223692,7958,13804,418500,488213,4223,9976,248945,259242,2183,4128,145059,134623,1683,2596,113566,104253,1886,2583,135723,117028,36047,61232,1993133,2205209,5635,7533,242167,340678,13407,21849,691770,819557,7235,15643,419309,442630,4583,8587,274662,282021,2960,4563,206330,182233,2227,3057,158892,138089
13,GA,Georgia,5,393367,832063,32612937,34058484,15484,22895,886956,1318513,74063,154245,5412933,6394119,75630,210789,6078216,6551570,72782,171630,6127066,6308390,71996,135327,6456601,6243327,83412,137177,7651162,7242562,360926,770648,30113002,31258753,12033,18004,693151,1024103,62288,132800,4576341,5379135,68781,193978,5535177,5959388,68604,163162,5772958,5947220,68919,130155,6173480,5976640,80301,132549,7361893,6972264,12117,22279,926811,1046495,1556,2017,84495,132771,4625,8105,325872,398013,2409,6000,192512,209442,1367,2793,117597,118467,1054,1738,98867,91954,1106,1626,107464,95846,12845,24541,1002849,1110267,1332,1721,72412,113762,4638,8516,338929,399827,2716,6970,217292,235516,1483,3103,124093,128680,1189,2010,111980,103261,1487,2221,138141,129219,19596,36874,1497084,1689464,2119,3170,121392,180647,7137,12929,497662,615157,4133,9841,325746,356665,2695,5365,230015,232489,1888,3162,171139,163425,1624,2407,151127,141078
13,GA,Georgia,6,660484,1628910,87124055,91015709,8195,13042,653857,1035464,92009,212081,10139332,12329106,138328,443351,17488331,19149985,143390,409083,19279368,20095113,135281,290146,18935732,18819412,143281,261207,20627431,19586627,615218,1529195,81642480,84839807,6368,10191,523679,803941,77957,184222,8683686,10446609,127226,412112,16137282,17626659,136134,391230,18324127,19091570,129592,279188,18135341,18020517,137941,252252,19838361,18850508,17289,35700,2136415,2372276,999,1295,72613,129360,5542,10196,580059,745527,3848,10402,463681,527542,2505,5958,346848,352201,2291,4295,350300,325271,2104,3554,322911,292373,19396,43003,2392044,2664549,722,1015,50624,92391,5617,10900,593869,755010,4976,14516,603830,688211,3015,7454,403443,422301,2473,4737,357378,349613,2593,4381,382896,357020,25870,56712,3089530,3511352,1105,1836,79552,139131,8435,16959,861775,1127486,6126,16723,747218,835113,4241,10399,551797,581241,3216,6221,443012,449281,2747,4574,406173,379098
13,GA,Georgia,7,320279,904276,162080818,159398878,824,1108,391240,354498,23792,58442,6562115,8205037,69219,243014,26562045,29460108,90138,303803,53318569,46578729,76133,184157,41349875,41825292,60173,113752,33896971,32975212,301804,857730,155081336,151616180,646,869,361718,293632,20422,51132,5791437,7133182,64269,227540,24990472,27517318,86226,292490,51640731,44691632,72634,176502,39739236,40180927,57607,109197,32557739,31799486,7521,17848,3294902,3462475,126,148,20916,59324,1367,2736,314994,439321,1670,4927,521244,604391,1592,4397,733078,787126,1699,3698,1072026,1053664,1067,1942,632641,518646,8658,21955,3020614,3427519,75,94,11341,22158,1428,3035,341223,456310,2445,7731,746543,854733,1856,5479,747864,852158,1568,3346,672390,703819,1286,2270,501250,538339,9817,24591,3978868,4355177,103,145,18180,38707,1942,4275,429455,615544,2505,7743,825028,1088056,2056,5834,929973,1034937,1931,4309,938248,940544,1280,2285,837981,637386
15,HI,Hawaii,0,592905,1127179,52857080,52663747,62184,77075,1924116,1955362,104132,187854,5551852,6068642,101529,260276,9210659,9449310,87166,207715,9963913,9897549,90496,166981,10614348,10426140,147398,227278,15592188,14866742,564111,1075061,50456144,50397022,54463,67169,1634195,1710831,95281,171768,5046023,5519295,96341,246893,8621197,8904288,84537,201850,9597988,9553426,88433,163500,10287029,10142371,145056,223881,15269710,14566809,28577,54003,2116711,2063647,7464,9724,283868,243175,9071,17294,512104,543102,5250,14418,486676,493627,2471,5718,308058,299744,1914,3291,249670,223963,2407,3558,276333,260034,26014,47509,2205698,2076152,7173,9252,271128,230508,8073,14770,469118,508233,4698,12295,550879,504196,2311,5258,336245,312099,1781,3028,298582,254456,1978,2906,279744,266657,2780,4609,195237,190572,548,654,18792,14022,778,1316,36710,41114,490,1088,38582,40825,318,607,29679,32023,282,453,28737,29311,364,491,42734,33275
15,HI,Hawaii,1,47102,65073,954449,219357,7728,8946,233395,44608,6215,9659,110009,32476,4404,8079,85743,21962,3733,5977,77089,17941,5402,7229,109614,24045,19620,25183,338596,78322,44851,62178,877022,207446,6885,8005,198948,39631,5689,8929,97196,29734,4145,7669,79368,20675,3581,5749,70751,17234,5242,7032,101952,23238,19309,24794,328804,76931,2265,2962,77179,12052,890,1016,36294,5189,486,681,10700,2572,259,440,8195,1310,145,230,5797,785,149,177,5207,641,336,418,10984,1552,1918,2460,68346,10163,730,816,29978,4348,449,607,11372,2322,224,360,5749,1091,133,198,5780,633,133,165,7140,666,249,314,8323,1101,333,435,9080,1747,113,125,4467,627,77,123,1440,419,35,50,625,195,19,30,556,73,27,32,521,141,62,75,1468,290
15,HI,Hawaii,2,74697,117488,1990294,1307546,18311,21625,462611,325922,13805,24103,317375,246764,9147,21011,229974,161912,6801,13456,195641,119801,7527,11483,230350,130884,19106,25810,554339,322262,69913,110997,1820665,1221174,15973,18992,373210,282692,12649,22336,285739,225891,8691,20107,214865,153910,6523,13015,184412,115044,7284,11146,220016,126633,18793,25401,542420,317003,4580,6652,153879,81311,2052,2349,71547,36548,1203,1970,34547,21757,486,1050,15642,8561,269,508,9401,4681,230,334,7323,4042,340,441,15416,5720,4214,5642,153953,76642,2139,2384,83727,39786,1001,1503,28152,18169,388,760,13651,6864,229,370,9399,3967,206,290,9147,3609,251,335,9875,4244,570,849,15675,9729,199,249,5674,3443,155,264,3483,2703,68,144,1457,1137,49,71,1829,788,37,47,1186,642,62,74,2043,1014
15,HI,Hawaii,3,143729,237858,5485260,5368445,27229,34099,781614,959058,36712,62042,1289365,1392813,22647,50498,877156,864128,16778,32389,680592,639989,17196,25965,766999,653247,23167,32865,1089531,859208,135448,224656,5163873,5067154,23793,29509,667273,840567,33753,56877,1177871,1280657,21796,48632,838768,831653,16384,31665,661699,625425,16887,25540,750113,641980,22835,32433,1068146,846871,8673,14559,342200,316872,3399,4605,116950,117513,3292,6075,127571,124851,951,2208,42391,36230,394,744,18353,14785,308,479,19253,11285,329,448,17678,12206,7575,12087,294084,275460,3258,4383,108037,112316,2716,4758,103365,103087,750,1644,33977,28664,328,603,16024,12118,257,353,14754,9376,266,346,17925,9896,706,1115,27301,25830,178,207,6303,6174,243,407,8129,9067,101,222,4409,3810,66,121,2868,2445,52,72,2131,1890,66,86,3459,2441
15,HI,Hawaii,4,102894,183045,6258225,6328174,6641,9061,287768,395702,23240,40069,1245592,1411401,20585,46629,1222514,1267169,15139,30032,957298,936165,15630,25575,1027025,966167,21659,31679,1518026,1351568,98142,173627,5980855,6037217,5811,7740,252910,345855,21337,36308,1140984,1295153,19492,43813,1154827,1199458,14779,29320,931276,913832,15367,25178,1005592,949918,21356,31268,1495263,1332997,4713,9658,283582,288696,793,1247,36686,47526,1883,3754,106484,115022,1135,3174,71520,70102,322,628,22939,20109,251,402,21757,15654,329,453,24192,20280,4307,8717,251716,263490,772,1248,32510,46069,1748,3527,96729,106795,997,2622,62004,61817,315,639,23235,19584,218,331,18161,13501,257,350,19075,15723,445,701,25654,27466,58,73,2347,3777,155,234,7878,9452,96,194,5681,5893,45,73,2786,2747,45,66,3272,2747,46,61,3687,2847
15,HI,Hawaii,5,67431,137336,5844404,5849512,1553,2238,93357,132183,11150,21941,841062,960361,13543,35035,1124293,1176164,11529,27214,998489,1003386,11849,22490,1089952,1029366,17807,28418,1697250,1548050,64759,131739,5619338,5618002,1373,1952,83955,116778,10104,19855,762960,870133,12845,33163,1064648,1115376,11211,26508,969231,975858,11651,22166,1071240,1012041,17575,28095,1667301,1527814,2676,5978,221323,231807,201,326,11052,17131,1017,2157,76606,87767,703,2085,58702,61213,278,633,25341,24135,196,349,20804,17096,281,428,28815,24461,2451,5201,203199,212546,180,286,9401,15405,980,1954,73337,84534,647,1775,55112,56443,283,640,26894,24578,168,275,16371,14721,193,271,22081,16861,221,396,21866,18963,0,0,0,0,66,132,4764,5693,51,97,4532,4343,35,66,2362,2948,30,49,2339,2602,39,52,7866,3374
15,HI,Hawaii,6,115267,279808,15685230,15828347,675,1043,54365,83636,11326,26078,1269872,1482971,23725,74395,3059335,3241210,23866,68862,3232184,3331067,23212,51230,3331021,3222230,32463,58200,4738450,4467231,111088,269902,15113318,15253630,581,908,46893,71053,10284,23949,1155910,1344632,22407,70466,2861540,3061935,23128,66935,3129069,3226134,22699,50219,3254688,3149714,31989,57425,4665216,4400160,4109,10210,532575,561035,114,157,8879,14607,1003,2228,109923,133565,1314,4194,166319,177699,701,1859,96590,97531,480,922,72332,68178,497,850,78528,69453,3835,9166,527733,527831,94,135,7472,12582,976,2006,106742,129510,1222,3670,186544,166413,666,1767,94011,94842,454,893,67696,64449,423,695,65266,60032,344,740,44178,46886,0,0,0,0,66,123,7220,8829,96,259,11251,12862,72,160,9103,10090,59,118,8636,8066,51,80,7967,7037
15,HI,Hawaii,7,41785,106571,16639216,17762362,47,63,11003,14252,1684,3962,478574,541853,7478,24629,2611642,2716762,9320,29785,3822616,3849197,9680,23009,4059385,4400198,13576,25123,5655993,6240098,39910,101962,15881071,16992395,47,63,11003,14252,1465,3514,425360,473091,6965,23043,2407179,2521278,8931,28658,3651545,3679896,9303,22219,3883425,4238845,13199,24465,5502557,6065031,1561,3984,505969,571872,15,24,2456,4658,187,429,46269,57565,402,1267,123902,138508,362,1116,129633,137715,300,628,102991,107064,295,520,100716,126359,1714,4236,706664,710017,0,0,0,0,203,415,49419,63813,470,1464,193839,182901,357,1041,160899,156372,345,721,165310,148132,339,595,137196,158797,161,373,51479,59948,0,0,0,0,16,33,3795,4947,43,122,10623,12581,32,86,10171,12928,32,69,10649,13220,38,63,16239,16269
16,ID,Idaho,0,753550,1604787,71563437,69425182,103994,133851,3363142,3311435,131989,290881,7340516,8324622,131943,416462,12601989,13263391,110268,289349,14370059,14162666,110247,205723,15569726,13976300,165109,268521,18318002,16386765,693572,1493507,67056946,65061110,86793,111338,2750201,2770930,116076,259188,6499666,7383681,122951,391499,11806773,12454319,104585,276626,13676993,13512602,104882,196564,14782203,13252869,158285,258292,17541107,15686707,30066,53569,1957019,1961689,9235,11885,337454,284773,8252,15682,405916,464296,4096,11063,334529,360067,2613,5823,271346,277863,2461,4073,294404,278561,3409,5043,313367,296126,35772,66135,3115087,2947687,9223,11676,347878,284399,9256,17744,531823,586536,5390,15094,552165,545368,3483,8066,500010,456180,3604,6283,586743,546092,4816,7272,596466,529108,24206,45145,1391403,1416384,7978,10837,265063,256105,6657,13949,309026,354403,3602,9869,243050,263703,2200,4657,193054,193883,1761,2876,200780,177338,2008,2957,180428,170950
16,ID,Idaho,1,50338,72420,1232044,261807,11976,13777,447976,71741,6518,10581,108167,35886,4402,8819,87500,23524,3371,5604,71123,17223,5220,7273,124086,25019,18851,26366,393189,88412,45186,65328,1056620,233210,9795,11235,348743,58522,5480,8924,86097,30090,3897,7827,76924,20832,3042,5110,63770,15460,4908,6865,114516,23450,18064,25367,366567,84853,2841,3866,99471,15701,1268,1455,63011,7586,544,900,10468,2981,235,455,5884,1304,145,224,4515,742,175,231,4086,830,474,601,11504,2256,3044,4054,109142,16729,1290,1482,60692,7738,604,919,13651,3330,286,542,6759,1520,185,258,4597,964,193,247,6437,953,486,606,17004,2222,2108,3038,66282,11867,891,1060,38541,5479,434,738,8418,2465,219,450,3815,1171,144,236,2755,798,119,161,3132,615,301,393,9618,1337
16,ID,Idaho,2,107388,168165,2918014,1893815,34208,40198,882238,606508,17805,32793,388524,320756,11692,28036,287717,208951,8032,15354,224734,143152,9719,14564,318006,171863,25932,37220,816792,442582,95627,150919,2551308,1686965,28332,33166,697707,503120,15303,28308,326641,275832,10606,25625,257739,190029,7390,14236,200952,131895,9158,13802,295122,162144,24838,35782,773145,423943,6389,9079,194769,112811,3201,3795,99961,56397,1440,2433,35808,26079,497,1077,13448,8581,320,543,10467,5572,346,457,12157,6131,585,774,22926,10049,6673,9556,226659,116933,3250,3796,111764,56856,1433,2439,38635,25533,609,1337,18222,10621,339,601,12770,5972,342,466,15645,5961,700,917,29621,11988,5088,7690,140046,89915,2626,3236,72766,46532,1069,2046,23247,19390,477,1074,11754,8300,303,517,11011,5284,219,296,7239,3757,394,521,14026,6649
16,ID,Idaho,3,191623,337194,7346918,7091633,42165,53270,1209228,1479867,44101,81916,1516345,1652645,29964,74554,1147305,1137264,21329,43005,888170,809437,22447,35348,1026893,847474,31617,49101,1558975,1164944,174357,309423,6695264,6461657,35686,44811,1010215,1252240,38939,72846,1333182,1460006,27805,69672,1057435,1056445,20138,40841,829582,765250,21443,33923,974224,809795,30346,47330,1490624,1117917,8877,14154,322787,321715,3404,4454,102141,118759,2787,4852,98616,102933,974,2208,37954,36323,562,1014,25538,21282,497,698,25249,18129,653,928,33286,24287,9155,14342,365007,334357,3290,4188,106346,115702,2724,4551,98204,101321,1127,2497,50687,42232,629,1140,32883,23325,563,818,31827,21257,822,1148,45057,30518,8111,13429,286647,295619,3189,4271,92666,111924,2438,4519,84959,91317,1032,2385,39182,38586,562,1024,25704,20861,441,607,20841,16421,449,623,23293,16508
16,ID,Idaho,4,127042,273055,7890352,7834956,10650,17116,468488,638852,27515,62881,1486447,1686803,24920,73710,1498450,1539359,18896,44302,1210866,1172727,19202,33802,1369846,1191125,25859,41244,1856253,1606088,117774,255180,7348699,7266488,8834,14195,392136,529673,24351,56500,1320446,1492556,23287,69477,1397069,1438789,18011,42580,1150669,1117943,18415,32579,1311447,1142557,24876,39849,1776929,1544969,4470,8700,257651,273663,886,1402,42189,53218,1515,3041,76972,92682,764,2065,46034,47141,424,860,28172,26156,376,583,26594,23101,505,749,37688,31363,5263,9702,315391,323927,932,1422,39105,55924,1789,3398,94669,110374,867,2213,55080,53633,495,975,34648,30754,503,749,37351,31137,677,945,54535,42101,4005,8173,226261,244541,884,1499,37246,53255,1375,2983,71331,83871,766,2020,46300,46936,390,747,25547,24028,284,474,21047,17431,306,450,24788,19017
16,ID,Idaho,5,87803,221727,7693026,7618124,3264,6098,195061,277538,16153,44482,1201134,1394473,18614,65835,1538412,1617839,14957,41175,1331219,1301346,14695,29115,1405068,1277089,20120,35022,2022130,1749838,82444,209501,7239693,7155305,2706,5103,164719,230005,14346,40213,1073139,1238866,17506,62432,1446551,1521648,14332,39683,1273370,1247158,14136,28144,1328077,1228764,19418,33926,1953834,1688862,2683,5831,214805,231646,322,536,17295,27282,903,1980,63448,77684,511,1518,40708,44351,319,764,29012,27581,247,425,26539,21521,381,608,37800,33225,3362,7354,301438,290633,291,479,15724,24590,1139,2514,80979,98181,686,2075,58630,59906,356,843,34363,30763,359,622,58272,31042,531,821,53468,46149,1997,4872,151895,172186,267,516,14618,22942,668,1755,47015,57425,422,1328,33230,36284,269,649,23484,23424,200,349,18718,17282,171,275,14827,14825
